customer_id,branch_id,customer_segment,credit_score
1360,BR07,C,639
1361,BR13,B,839
1362,BR03,D,824
1363,BR08,A,647
1364,BR08,B,475
1365,BR09,A,635
1366,BR02,B,721
1367,BR09,A,691
1368,BR13,D,732
1369,BR02,D,432
1370,BR03,C,798
1371,BR14,A,776
1372,BR02,B,685
1373,BR11,D,759
1374,BR06,A,836
1375,BR03,C,707
1376,BR12,B,677
1377,BR05,D,776
1378,BR06,B,837
1379,BR04,A,649
1380,BR07,C,520
1381,BR02,B,673
1382,BR04,C,532
1383,BR14,A,651
1384,BR03,C,673
1385,BR08,B,605
1386,BR04,C,837
1387,BR10,D,681
1388,BR02,D,699
1389,BR14,C,502
1390,BR05,C,674
1391,BR03,C,828
1392,BR01,A,820
1393,BR02,C,677
1394,BR06,A,608
1395,BR04,B,666
1396,BR11,C,582
1397,BR05,C,674
1398,BR03,B,661
1399,BR08,C,693
1400,BR09,D,846
1401,BR02,C,615
1402,BR02,C,712
1403,BR01,B,730
1404,BR09,D,784
1405,BR08,B,627
1406,BR06,D,812
1407,BR11,D,691
1408,BR10,C,636
1409,BR07,D,844
1410,BR12,B,620
1411,BR03,D,690
1412,BR02,C,581
1413,BR03,B,670
1414,BR01,A,805
1415,BR06,B,731
1416,BR13,D,800
1417,BR01,D,801
1418,BR02,D,430
1419,BR05,B,732
1420,BR13,B,814
1421,BR04,C,767
1422,BR06,C,685
1423,BR01,B,640
1424,BR02,C,797
1425,BR15,B,616
1426,BR14,C,782
1427,BR01,C,592
1428,BR14,C,679
1429,BR08,A,770
1430,BR12,D,821
1431,BR05,B,709
1432,BR06,C,631
1433,BR06,A,712
1434,BR08,C,789
1435,BR02,D,645
1436,BR01,A,489
1437,BR04,D,662
1438,BR09,A,707
1439,BR03,A,709
1440,BR08,D,784
1441,BR14,C,660
1442,BR01,A,660
1443,BR08,D,833
1444,BR05,C,645
1445,BR12,A,371
1446,BR02,D,440
1447,BR09,B,834
1448,BR11,B,743
1449,BR14,D,809
1450,BR09,C,640
1451,BR06,C,694
1452,BR08,D,672
1453,BR12,D,731
1454,BR07,B,826
1455,BR01,D,462
1456,BR13,B,736
1457,BR09,B,637
1458,BR08,D,825
1459,BR03,C,801
1460,BR08,B,843
1461,BR04,C,456
1462,BR08,B,665
1463,BR02,A,595
1464,BR08,D,798
1465,BR15,C,578
1466,BR01,C,778
1467,BR14,C,699
1468,BR05,B,771
1469,BR12,D,662
1470,BR10,B,812
1471,BR07,A,665
1472,BR09,D,663
1473,BR12,D,679
1474,BR05,C,840
1475,BR04,A,744
1476,BR08,B,701
1477,BR10,B,753
1478,BR10,C,742
1479,BR10,C,758
1480,BR05,C,830
1481,BR10,C,833
1482,BR02,C,838
1483,BR07,D,365
1484,BR01,C,725
1485,BR04,D,674
1486,BR04,D,731
1487,BR04,B,769
1488,BR09,D,708
1489,BR04,B,794
1490,BR05,D,394
1491,BR03,C,332
1492,BR04,C,807
1493,BR03,B,589
1494,BR01,A,740
1495,BR07,A,685
1496,BR08,D,698
1497,BR08,B,848
1498,BR05,C,836
1499,BR04,D,630
1500,BR12,B,687
1501,BR06,C,638
1502,BR06,B,720
1503,BR01,B,748
1504,BR04,D,701
1505,BR04,C,649
1506,BR04,A,678
1507,BR07,B,769
1508,BR06,D,822
1509,BR07,A,734
1510,BR10,B,642
1511,BR10,D,733
1512,BR09,D,739
1513,BR14,C,746
1514,BR01,B,611
1515,BR02,C,843
1516,BR01,C,668
1517,BR08,A,822
1518,BR12,C,633
1519,BR03,C,828
1520,BR13,D,724
1521,BR01,A,742
1522,BR13,B,659
1523,BR04,C,681
1524,BR02,C,728
1525,BR06,C,730
1526,BR03,B,693
1527,BR03,A,658
1528,BR04,C,785
1529,BR10,D,838
1530,BR06,C,627
1531,BR04,C,680
1532,BR08,D,780
1533,BR09,B,818
1534,BR03,C,833
1535,BR05,A,753
1536,BR02,D,769
1537,BR02,C,682
1538,BR09,B,663
1539,BR02,A,683
1540,BR06,B,833
1541,BR09,A,657
1542,BR02,B,811
1543,BR07,D,743
1544,BR03,B,611
1545,BR14,B,780
1546,BR06,A,751
1547,BR10,C,560
1548,BR07,C,766
1549,BR01,B,670
1550,BR08,D,732
1551,BR14,C,723
1552,BR07,D,596
1553,BR10,A,666
1554,BR12,B,830
1555,BR03,D,699
1556,BR03,D,587
1557,BR08,D,830
1558,BR05,C,685
1559,BR11,C,726
1560,BR13,D,825
1561,BR04,A,757
1562,BR03,C,732
1563,BR10,D,477
1564,BR03,A,704
1565,BR11,B,586
1566,BR05,B,728
1567,BR08,D,696
1568,BR01,C,813
1569,BR08,C,747
1570,BR05,D,580
1571,BR07,B,699
1572,BR02,D,676
1573,BR09,B,737
1574,BR12,C,689
1575,BR03,B,760
1576,BR01,A,713
1577,BR01,B,652
1578,BR08,B,823
1579,BR07,D,671
1580,BR07,B,725
1581,BR03,B,807
1582,BR04,D,582
1583,BR07,B,688
1584,BR06,D,817
1585,BR15,D,827
1586,BR02,C,672
1587,BR09,A,677
1588,BR05,C,548
1589,BR05,D,449
1590,BR09,B,642
1591,BR09,B,734
1592,BR15,C,723
1593,BR02,C,770
1594,BR02,B,795
1595,BR09,D,683
1596,BR07,D,744
1597,BR03,B,307
1598,BR01,A,504
1599,BR01,C,623
1600,BR12,B,593
1601,BR02,A,653
1602,BR04,D,682
1603,BR03,D,672
1604,BR04,B,662
1605,BR01,C,669
1606,BR06,A,842
1607,BR01,B,685
1608,BR10,A,837
1609,BR03,A,798
1610,BR07,C,438
1611,BR12,D,679
1612,BR08,B,763
1613,BR06,B,761
1614,BR04,B,668
1615,BR04,C,839
1616,BR08,B,712
1617,BR15,A,629
1618,BR08,A,681
1619,BR07,A,770
1620,BR09,B,679
1621,BR05,A,628
1622,BR01,D,640
1623,BR07,D,711
1624,BR14,A,668
1625,BR02,B,546
1626,BR09,B,776
1627,BR03,D,552
1628,BR06,A,616
1629,BR01,C,800
1630,BR05,B,669
1631,BR10,B,356
1632,BR04,B,373
1633,BR08,A,804
1634,BR10,B,735
1635,BR13,A,723
1636,BR03,B,680
1637,BR04,C,635
1638,BR02,C,796
1639,BR15,B,771
1640,BR13,A,818
1641,BR06,A,511
1642,BR11,D,434
1643,BR06,B,843
1644,BR08,D,582
1645,BR01,D,733
1646,BR10,A,710
1647,BR02,D,679
1648,BR11,C,445
1649,BR10,C,727
1650,BR09,D,692
1651,BR01,B,645
1652,BR04,C,755
1653,BR03,C,793
1654,BR04,C,651
1655,BR01,C,696
1656,BR13,A,712
1657,BR07,B,666
1658,BR04,D,596
1659,BR04,B,702
1660,BR05,B,817
1661,BR07,B,747
1662,BR06,A,678
1663,BR13,A,767
1664,BR06,B,672
1665,BR15,B,696
1666,BR11,D,646
1667,BR03,C,652
1668,BR13,C,627
1669,BR02,B,701
1670,BR10,D,753
1671,BR04,C,527
1672,BR12,A,737
1673,BR12,B,605
1674,BR10,D,718
1675,BR10,C,843
1676,BR04,D,771
1677,BR01,B,846
1678,BR05,D,775
1679,BR02,B,686
1680,BR09,A,591
1681,BR04,B,775
1682,BR14,A,824
1683,BR08,C,634
1684,BR11,D,582
1685,BR02,D,598
1686,BR12,C,677
1687,BR13,B,737
1688,BR06,D,790
1689,BR07,C,552
1690,BR10,D,717
1691,BR02,D,830
1692,BR06,B,840
1693,BR04,A,845
1694,BR02,B,807
1695,BR04,D,473
1696,BR01,D,823
1697,BR01,C,727
1698,BR02,B,724
1699,BR14,A,678
1700,BR07,D,702
1701,BR14,B,602
1702,BR05,C,692
1703,BR04,D,596
1704,BR06,D,638
1705,BR05,C,692
1706,BR02,B,654
1707,BR08,C,617
1708,BR03,B,778
1709,BR08,C,730
1710,BR08,A,680
1711,BR02,D,684
1712,BR01,D,587
1713,BR10,D,499
1714,BR05,B,599
1715,BR01,C,774
1716,BR15,A,646
1717,BR01,B,604
1718,BR09,B,784
1719,BR15,C,786
1720,BR03,A,367
1721,BR02,B,735
1722,BR02,C,663
1723,BR04,B,721
1724,BR02,A,674
1725,BR09,B,585
1726,BR01,C,836
1727,BR06,C,586
1728,BR15,A,582
1729,BR10,B,694
1730,BR08,B,598
1731,BR04,A,728
1732,BR08,A,441
1733,BR06,D,664
1734,BR05,A,641
1735,BR02,A,782
1736,BR12,A,586
1737,BR05,B,403
1738,BR02,B,624
1739,BR04,B,696
1740,BR05,A,771
1741,BR11,D,701
1742,BR09,D,744
1743,BR10,C,669
1744,BR01,B,623
1745,BR05,B,589
1746,BR06,C,677
1747,BR01,B,823
1748,BR03,C,722
1749,BR10,C,814
1750,BR02,C,500
1751,BR06,B,713
1752,BR03,B,719
1753,BR01,C,657
1754,BR03,C,590
1755,BR14,C,697
1756,BR10,B,793
1757,BR14,C,716
1758,BR06,D,736
1759,BR02,C,813
1760,BR07,B,658
1761,BR05,C,587
1762,BR11,C,683
1763,BR01,D,692
1764,BR06,C,738
1765,BR02,C,706
1766,BR04,C,622
1767,BR09,A,529
1768,BR06,B,843
1769,BR04,A,700
1770,BR04,B,654
1771,BR05,C,731
1772,BR10,B,665
1773,BR12,A,753
1774,BR14,B,761
1775,BR10,A,804
1776,BR04,C,659
1777,BR09,C,597
1778,BR05,D,681
1779,BR03,A,603
1780,BR11,A,787
1781,BR01,D,619
1782,BR13,A,626
1783,BR05,C,665
1784,BR08,C,676
1785,BR08,B,693
1786,BR12,B,383
1787,BR08,B,807
1788,BR08,D,763
1789,BR01,B,750
1790,BR06,B,782
1791,BR02,C,761
1792,BR09,A,788
1793,BR06,C,830
1794,BR09,B,415
1795,BR01,A,328
1796,BR01,A,566
1797,BR09,A,725
1798,BR01,A,643
1799,BR01,B,489
1800,BR01,D,521
1801,BR14,A,381
1802,BR09,A,664
1803,BR04,B,616
1804,BR03,C,742
1805,BR04,C,804
1806,BR10,D,667
1807,BR08,B,667
1808,BR02,A,615
1809,BR02,B,670
1810,BR01,B,749
1811,BR08,C,596
1812,BR10,C,775
1813,BR03,B,620
1814,BR01,D,609
1815,BR01,D,816
1816,BR14,D,733
1817,BR03,B,558
1818,BR10,A,835
1819,BR08,A,677
1820,BR04,B,839
1821,BR03,B,615
1822,BR02,D,758
1823,BR08,B,835
1824,BR10,C,775
1825,BR08,C,663
1826,BR06,B,728
1827,BR01,B,784
1828,BR14,C,625
1829,BR10,C,650
1830,BR03,D,587
1831,BR14,D,806
1832,BR07,D,463
1833,BR07,C,837
1834,BR09,A,717
1835,BR10,D,679
1836,BR08,D,734
1837,BR02,B,778
1838,BR04,B,741
1839,BR13,B,706
1840,BR03,D,644
1841,BR04,A,625
1842,BR05,C,650
1843,BR05,D,593
1844,BR08,C,487
1845,BR14,C,795
1846,BR03,D,708
1847,BR02,A,717
1848,BR02,B,595
1849,BR12,B,365
1850,BR08,A,680
1851,BR03,B,525
1852,BR10,A,309
1853,BR12,C,377
1854,BR11,B,755
1855,BR13,C,768
1856,BR03,B,723
1857,BR10,A,719
1858,BR05,A,676
1859,BR11,A,697
1860,BR09,A,748
1861,BR10,B,723
1862,BR08,C,629
1863,BR02,B,632
1864,BR07,B,415
1865,BR15,A,785
1866,BR13,D,670
1867,BR01,A,745
1868,BR02,B,681
1869,BR02,B,765
1870,BR09,C,738
1871,BR10,B,779
1872,BR03,B,738
1873,BR06,C,623
1874,BR11,C,749
1875,BR09,A,517
1876,BR07,B,712
1877,BR07,D,648
1878,BR06,B,725
1879,BR03,B,685
1880,BR07,A,674
1881,BR09,D,712
1882,BR12,A,685
1883,BR08,A,620
1884,BR10,B,763
1885,BR02,B,698
1886,BR05,D,723
1887,BR01,A,710
1888,BR03,B,686
1889,BR09,B,777
1890,BR15,C,672
1891,BR01,B,811
1892,BR05,C,815
1893,BR10,B,832
1894,BR03,C,822
1895,BR07,B,648
1896,BR09,B,839
1897,BR08,B,825
1898,BR02,B,396
1899,BR04,D,692
1900,BR10,B,732
1901,BR07,D,609
1902,BR01,B,719
1903,BR10,A,813
1904,BR01,B,799
1905,BR09,A,604
1906,BR03,B,682
1907,BR14,A,678
1908,BR04,D,733
1909,BR04,C,745
1910,BR02,B,824
1911,BR04,C,690
1912,BR12,A,830
1913,BR15,C,681
1914,BR04,B,380
1915,BR05,A,720
1916,BR09,D,639
1917,BR12,B,728
1918,BR07,C,678
1919,BR04,D,680
1920,BR05,D,724
1921,BR09,D,818
1922,BR01,B,590
1923,BR08,C,826
1924,BR04,B,785
1925,BR10,D,791
1926,BR01,B,530
1927,BR07,B,599
1928,BR06,D,659
1929,BR08,D,816
1930,BR01,D,751
1931,BR07,B,656
1932,BR07,A,719
1933,BR07,D,706
1934,BR07,B,845
1935,BR08,D,627
1936,BR10,C,622
1937,BR03,D,690
1938,BR11,C,702
1939,BR06,D,608
1940,BR01,A,802
1941,BR01,D,648
1942,BR04,B,803
1943,BR10,A,830
1944,BR09,B,780
1945,BR10,C,589
1946,BR06,C,845
1947,BR05,B,769
1948,BR02,C,762
1949,BR04,D,522
1950,BR05,C,685
1951,BR01,B,437
1952,BR03,C,582
1953,BR07,D,811
1954,BR09,D,660
1955,BR15,A,667
1956,BR13,A,710
1957,BR08,A,721
1958,BR05,B,729
1959,BR08,B,738
1960,BR10,B,523
1961,BR02,C,809
1962,BR05,B,596
1963,BR11,A,687
1964,BR04,B,698
1965,BR07,A,582
1966,BR07,D,605
1967,BR02,B,680
1968,BR04,C,706
1969,BR04,B,632
1970,BR01,C,686
1971,BR01,C,583
1972,BR11,A,623
1973,BR03,C,597
1974,BR06,A,800
1975,BR03,B,838
1976,BR14,C,686
1977,BR03,C,730
1978,BR05,C,717
1979,BR12,B,593
1980,BR11,A,622
1981,BR02,A,620
1982,BR10,B,704
1983,BR05,B,810
1984,BR06,B,698
1985,BR02,C,653
1986,BR01,D,706
1987,BR09,C,794
1988,BR06,B,736
1989,BR05,B,697
1990,BR09,B,696
1991,BR10,B,683
1992,BR02,C,569
1993,BR08,D,742
1994,BR02,C,741
1995,BR10,A,785
1996,BR08,D,770
1997,BR14,B,705
1998,BR01,D,732
1999,BR01,D,651
2000,BR03,B,775
2001,BR03,A,737
2002,BR03,D,630
2003,BR13,C,779
2004,BR03,B,781
2005,BR03,C,818
2006,BR10,C,650
2007,BR05,B,724
2008,BR10,A,839
2009,BR01,B,663
2010,BR06,A,722
2011,BR01,A,667
2012,BR01,B,538
2013,BR13,A,598
2014,BR02,B,716
2015,BR06,D,426
2016,BR05,C,672
2017,BR04,B,698
2018,BR12,C,441
2019,BR01,A,710
2020,BR08,D,807
2021,BR14,B,637
2022,BR07,B,843
2023,BR13,D,707
2024,BR01,C,663
2025,BR05,B,687
2026,BR03,D,704
2027,BR09,D,732
2028,BR15,D,598
2029,BR03,A,820
2030,BR08,D,747
2031,BR02,C,713
2032,BR07,C,835
2033,BR05,B,803
2034,BR14,A,669
2035,BR07,A,644
2036,BR04,B,691
2037,BR02,B,780
2038,BR02,A,722
2039,BR03,D,751
2040,BR03,C,765
2041,BR11,B,710
2042,BR07,C,691
2043,BR06,C,727
2044,BR02,B,696
2045,BR12,C,833
2046,BR09,C,657
2047,BR01,B,653
2048,BR09,B,667
2049,BR07,B,749
2050,BR01,C,789
2051,BR05,A,836
2052,BR06,C,692
2053,BR02,B,827
2054,BR14,C,585
2055,BR11,D,667
2056,BR08,D,700
2057,BR05,C,600
2058,BR05,A,605
2059,BR08,C,731
2060,BR07,C,435
2061,BR01,C,725
2062,BR06,D,725
2063,BR10,B,671
2064,BR05,C,777
2065,BR01,B,587
2066,BR10,B,324
2067,BR03,C,619
2068,BR03,B,845
2069,BR02,C,718
2070,BR04,C,699
2071,BR10,C,663
2072,BR06,D,839
2073,BR03,C,629
2074,BR12,D,632
2075,BR12,C,621
2076,BR12,B,705
2077,BR03,B,609
2078,BR05,C,793
2079,BR15,B,542
2080,BR10,C,700
2081,BR01,C,792
2082,BR01,D,824
2083,BR05,B,787
2084,BR13,C,576
2085,BR06,C,655
2086,BR06,B,802
2087,BR02,D,662
2088,BR08,C,437
2089,BR11,B,747
2090,BR04,B,689
2091,BR10,C,643
2092,BR14,A,582
2093,BR03,B,718
2094,BR06,B,673
2095,BR03,D,755
2096,BR10,C,584
2097,BR07,B,638
2098,BR08,D,655
2099,BR10,D,674
2100,BR04,C,671
2101,BR13,A,738
2102,BR06,C,697
2103,BR02,B,843
2104,BR09,B,714
2105,BR10,A,662
2106,BR04,C,719
2107,BR11,B,534
2108,BR13,C,833
2109,BR03,A,640
2110,BR15,B,656
2111,BR02,C,702
2112,BR03,A,647
2113,BR02,C,681
2114,BR12,A,702
2115,BR08,C,725
2116,BR02,B,796
2117,BR05,C,732
2118,BR08,B,797
2119,BR01,B,695
2120,BR12,A,630
2121,BR10,D,317
2122,BR06,C,662
2123,BR14,D,687
2124,BR05,D,608
2125,BR15,C,750
2126,BR08,C,690
2127,BR08,A,709
2128,BR02,D,701
2129,BR12,A,758
2130,BR05,B,504
2131,BR02,D,622
2132,BR01,B,834
2133,BR07,A,553
2134,BR06,B,685
2135,BR09,D,582
2136,BR12,D,686
2137,BR01,C,715
2138,BR09,D,693
2139,BR02,A,653
2140,BR11,B,717
2141,BR10,B,840
2142,BR07,A,611
2143,BR09,B,745
2144,BR04,A,605
2145,BR06,B,620
2146,BR11,A,676
2147,BR05,B,699
2148,BR04,D,784
2149,BR06,B,611
2150,BR11,A,771
2151,BR04,B,529
2152,BR02,D,688
2153,BR09,C,800
2154,BR11,C,663
2155,BR02,A,734
2156,BR03,B,790
2157,BR02,B,323
2158,BR04,B,764
2159,BR05,C,436
2160,BR09,D,720
2161,BR08,A,689
2162,BR08,C,596
2163,BR04,A,799
2164,BR11,B,669
2165,BR06,B,598
2166,BR14,D,777
2167,BR08,A,836
2168,BR02,C,687
2169,BR08,A,667
2170,BR04,B,727
2171,BR09,B,832
2172,BR01,A,714
2173,BR02,D,721
2174,BR11,C,700
2175,BR03,B,611
2176,BR11,C,635
2177,BR03,B,623
2178,BR08,C,564
2179,BR09,C,771
2180,BR06,A,819
2181,BR04,D,759
2182,BR03,B,820
2183,BR01,B,638
2184,BR04,C,806
2185,BR08,A,721
2186,BR13,A,712
2187,BR12,B,585
2188,BR10,D,680
2189,BR10,A,694
2190,BR08,B,581
2191,BR03,B,740
2192,BR13,B,842
2193,BR08,C,775
2194,BR07,B,714
2195,BR02,C,805
2196,BR05,C,655
2197,BR05,B,777
2198,BR12,B,747
2199,BR07,C,676
2200,BR04,C,727
2201,BR14,D,674
2202,BR02,D,819
2203,BR05,C,356
2204,BR01,D,833
2205,BR09,C,611
2206,BR13,A,826
2207,BR03,C,426
2208,BR11,A,592
2209,BR03,B,613
2210,BR13,B,802
2211,BR10,B,637
2212,BR10,B,704
2213,BR01,B,604
2214,BR14,B,759
2215,BR09,A,729
2216,BR04,C,697
2217,BR11,B,834
2218,BR03,D,771
2219,BR12,D,810
2220,BR02,C,719
2221,BR09,B,694
2222,BR07,C,775
2223,BR01,B,534
2224,BR03,C,718
2225,BR01,B,835
2226,BR05,C,720
2227,BR04,C,671
2228,BR07,C,619
2229,BR03,C,682
2230,BR03,B,675
2231,BR09,C,706
2232,BR01,B,834
2233,BR13,B,694
2234,BR11,B,664
2235,BR08,B,638
2236,BR07,B,846
2237,BR12,C,694
2238,BR02,C,743
2239,BR01,A,647
2240,BR03,A,692
2241,BR10,C,806
2242,BR01,D,591
2243,BR07,A,702
2244,BR15,B,675
2245,BR11,D,679
2246,BR06,A,507
2247,BR01,B,837
2248,BR11,D,722
2249,BR07,A,560
2250,BR02,C,587
2251,BR01,C,677
2252,BR13,A,601
2253,BR08,A,610
2254,BR11,B,686
2255,BR12,C,754
2256,BR07,A,780
2257,BR06,C,699
2258,BR05,B,639
2259,BR04,B,822
2260,BR05,C,664
2261,BR10,A,641
2262,BR07,B,737
2263,BR12,B,689
2264,BR05,B,583
2265,BR07,B,611
2266,BR08,C,640
2267,BR07,C,731
2268,BR09,C,827
2269,BR03,D,658
2270,BR06,D,611
2271,BR02,C,712
2272,BR04,B,634
2273,BR06,C,811
2274,BR08,A,796
2275,BR14,B,513
2276,BR07,B,792
2277,BR09,D,651
2278,BR06,D,706
2279,BR08,C,703
2280,BR01,B,379
2281,BR03,C,804
2282,BR04,B,639
2283,BR06,D,648
2284,BR01,C,740
2285,BR02,C,518
2286,BR03,A,669
2287,BR14,B,724
2288,BR04,C,600
2289,BR06,A,693
2290,BR02,B,676
2291,BR08,A,670
2292,BR03,D,604
2293,BR03,C,660
2294,BR06,C,682
2295,BR01,B,636
2296,BR01,B,646
2297,BR03,A,764
2298,BR01,C,820
2299,BR02,D,768
2300,BR04,A,725
2301,BR10,A,649
2302,BR07,B,712
2303,BR06,C,754
2304,BR03,D,518
2305,BR13,C,418
2306,BR04,C,667
2307,BR01,A,354
2308,BR08,C,724
2309,BR02,A,673
2310,BR04,B,614
2311,BR06,B,827
2312,BR12,B,627
2313,BR06,B,636
2314,BR09,C,768
2315,BR15,A,714
2316,BR02,D,698
2317,BR03,D,336
2318,BR04,B,843
2319,BR05,A,817
2320,BR05,C,620
2321,BR13,D,759
2322,BR09,B,705
2323,BR07,D,723
2324,BR04,C,718
2325,BR11,D,719
2326,BR14,D,735
2327,BR11,A,707
2328,BR01,B,773
2329,BR08,A,803
2330,BR01,A,769
2331,BR03,C,773
2332,BR01,D,425
2333,BR07,D,634
2334,BR09,B,596
2335,BR02,B,825
2336,BR04,C,732
2337,BR05,B,382
2338,BR04,B,760
2339,BR02,D,708
2340,BR05,D,702
2341,BR10,D,712
2342,BR01,B,602
2343,BR01,C,721
2344,BR04,C,721
2345,BR14,A,661
2346,BR08,D,835
2347,BR08,A,721
2348,BR04,C,678
2349,BR07,C,729
2350,BR01,B,623
2351,BR08,C,650
2352,BR13,A,735
2353,BR08,C,712
2354,BR12,C,834
2355,BR09,C,699
2356,BR02,D,771
2357,BR13,A,814
2358,BR01,B,714
2359,BR06,D,623
2360,BR02,C,581
2361,BR01,D,768
2362,BR05,B,730
2363,BR03,C,688
2364,BR06,D,794
2365,BR07,D,664
2366,BR01,D,528
2367,BR02,B,581
2368,BR07,B,621
2369,BR04,B,680
2370,BR09,A,567
2371,BR08,B,765
2372,BR11,D,432
2373,BR09,C,647
2374,BR05,D,700
2375,BR08,D,813
2376,BR03,A,671
2377,BR04,B,723
2378,BR10,B,630
2379,BR05,C,836
2380,BR10,A,496
2381,BR11,C,528
2382,BR11,A,457
2383,BR13,A,686
2384,BR05,B,833
2385,BR04,C,705
2386,BR07,D,736
2387,BR04,D,604
2388,BR07,D,738
2389,BR09,A,725
2390,BR09,C,654
2391,BR04,B,428
2392,BR02,A,681
2393,BR05,C,804
2394,BR02,B,703
2395,BR12,B,716
2396,BR04,A,633
2397,BR02,D,749
2398,BR01,C,771
2399,BR08,B,797
2400,BR08,D,816
2401,BR04,D,585
2402,BR01,D,588
2403,BR05,C,668
2404,BR04,B,690
2405,BR08,B,383
2406,BR07,B,622
2407,BR04,D,807
2408,BR03,C,337
2409,BR15,A,778
2410,BR05,C,617
2411,BR09,C,699
2412,BR02,D,820
2413,BR06,A,842
2414,BR01,C,613
2415,BR06,B,703
2416,BR14,A,622
2417,BR04,C,695
2418,BR01,B,681
2419,BR01,C,600
2420,BR04,B,677
2421,BR02,D,706
2422,BR01,D,673
2423,BR10,B,687
2424,BR05,C,641
2425,BR03,A,573
2426,BR13,C,455
2427,BR02,A,822
2428,BR14,B,378
2429,BR04,D,738
2430,BR12,A,759
2431,BR07,C,776
2432,BR11,A,615
2433,BR15,B,709
2434,BR03,B,816
2435,BR14,B,790
2436,BR04,B,810
2437,BR04,B,677
2438,BR04,D,723
2439,BR07,D,813
2440,BR02,D,721
2441,BR07,A,726
2442,BR07,B,826
2443,BR10,C,809
2444,BR11,D,798
2445,BR05,C,689
2446,BR04,B,594
2447,BR03,D,661
2448,BR02,A,742
2449,BR01,D,589
2450,BR04,D,718
2451,BR03,D,599
2452,BR14,A,813
2453,BR07,B,755
2454,BR04,C,663
2455,BR07,A,763
2456,BR02,C,715
2457,BR05,C,827
2458,BR08,B,708
2459,BR06,B,665
2460,BR05,A,748
2461,BR15,D,557
2462,BR12,D,735
2463,BR08,C,822
2464,BR07,A,755
2465,BR08,C,835
2466,BR03,B,669
2467,BR04,C,707
2468,BR01,C,400
2469,BR06,D,734
2470,BR07,B,654
2471,BR03,A,727
2472,BR14,D,480
2473,BR13,D,736
2474,BR09,B,750
2475,BR06,A,773
2476,BR12,B,580
2477,BR02,C,614
2478,BR10,D,665
2479,BR02,C,597
2480,BR10,A,812
2481,BR03,C,682
2482,BR12,A,764
2483,BR14,A,701
2484,BR02,B,676
2485,BR05,A,748
2486,BR15,C,629
2487,BR06,B,697
2488,BR12,C,700
2489,BR07,C,752
2490,BR04,D,542
2491,BR03,D,309
2492,BR03,D,818
2493,BR10,B,728
2494,BR04,A,695
2495,BR06,C,744
2496,BR06,B,776
2497,BR07,B,848
2498,BR12,A,747
2499,BR15,B,759
2500,BR05,C,613
2501,BR11,C,710
2502,BR10,C,706
2503,BR07,B,781
2504,BR14,B,818
2505,BR03,C,684
2506,BR02,D,834
2507,BR11,A,588
2508,BR05,B,696
2509,BR11,B,774
2510,BR12,A,631
2511,BR01,B,743
2512,BR12,C,829
2513,BR05,B,750
2514,BR06,A,338
2515,BR08,C,744
2516,BR13,A,759
2517,BR01,B,797
2518,BR06,B,542
2519,BR09,D,726
2520,BR09,A,847
2521,BR09,B,790
2522,BR02,B,752
2523,BR03,C,692
2524,BR04,C,384
2525,BR10,C,759
2526,BR03,C,717
2527,BR03,B,639
2528,BR14,D,692
2529,BR01,B,665
2530,BR15,A,839
2531,BR08,C,707
2532,BR11,C,634
2533,BR03,A,813
2534,BR01,D,738
2535,BR09,C,774
2536,BR11,B,771
2537,BR09,B,662
2538,BR02,B,755
2539,BR10,D,615
2540,BR10,C,735
2541,BR08,C,690
2542,BR10,C,839
2543,BR11,D,773
2544,BR08,C,830
2545,BR01,A,560
2546,BR06,C,654
2547,BR01,C,678
2548,BR05,D,593
2549,BR05,C,801
2550,BR01,B,693
2551,BR04,A,737
2552,BR02,B,441
2553,BR10,C,737
2554,BR14,A,647
2555,BR01,C,615
2556,BR14,D,687
2557,BR06,A,751
2558,BR03,C,724
2559,BR01,A,758
2560,BR06,A,393
2561,BR10,A,712
2562,BR09,C,694
2563,BR01,D,723
2564,BR01,C,730
2565,BR05,B,666
2566,BR03,A,664
2567,BR03,C,730
2568,BR03,A,792
2569,BR10,C,793
2570,BR13,A,624
2571,BR05,B,773
2572,BR13,B,715
2573,BR04,C,320
2574,BR06,B,811
2575,BR03,B,682
2576,BR08,B,793
2577,BR14,B,695
2578,BR07,D,590
2579,BR04,B,749
2580,BR08,A,617
2581,BR02,C,400
2582,BR12,A,633
2583,BR06,B,661
2584,BR05,A,642
2585,BR07,D,646
2586,BR08,B,654
2587,BR01,C,623
2588,BR09,D,765
2589,BR03,D,683
2590,BR09,B,630
2591,BR11,D,623
2592,BR10,C,696
2593,BR07,A,753
2594,BR06,D,606
2595,BR02,B,746
2596,BR10,A,741
2597,BR03,C,818
2598,BR06,C,729
2599,BR03,D,648
2600,BR02,D,353
2601,BR08,B,688
2602,BR01,B,710
2603,BR09,C,773
2604,BR04,C,731
2605,BR01,A,754
2606,BR06,A,675
2607,BR01,B,605
2608,BR03,C,597
2609,BR09,A,695
2610,BR01,B,434
2611,BR11,B,688
2612,BR01,A,646
2613,BR03,B,563
2614,BR09,D,680
2615,BR04,C,666
2616,BR02,B,611
2617,BR04,D,707
2618,BR03,B,773
2619,BR11,C,678
2620,BR04,B,826
2621,BR10,C,823
2622,BR12,B,323
2623,BR05,B,803
2624,BR13,C,726
2625,BR04,C,737
2626,BR14,B,685
2627,BR01,C,660
2628,BR09,B,683
2629,BR06,C,665
